File Name,Artist,Title,Iconography,Earliest Date,Latest Date,Genre,Material,Photo Archive,Image Credits,Details URL,Additional Information,Iconclass code,License,Description,Keywords,Language
3fd7a414-f3b1-6b3b-04af-39b0f817e5db.jpg, Dirck Dircksz. Santvoort , Portrait of an unknown woman ,Gloves,1642,1642.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/3fd7a414-f3b1-6b3b-04af-39b0f817e5db.jpg,https://rkd.nl/explore/images/12374, ,,Public Domain,,"woman's portrait,knee-length portrait,head to the left,body facing left,facing front,lace cap,ruff,lace cuff/cuffs,glove/gloves in hand,bracelet,finger ring ",en
64b15299-8c86-1378-6f12-ae1446ab4ca2.jpg, Michiel Nouts , Portrait of a woman ,Gloves,1656,1656.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/64b15299-8c86-1378-6f12-ae1446ab4ca2.jpg,https://rkd.nl/explore/images/14064, ,,Public Domain,,"woman's portrait,knee-length portrait,head to the left,body facing left,sitting,facing front,mutche,rabat collar,glove/gloves in hand,chair,drapery (representation) ",en
e1a9a4d9-fdd3-bb0d-6d80-ccca87e20fb1.jpg, Jacob Willemsz. Delff (II) , Portrait of a man ,Gloves,1642,1642.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/e1a9a4d9-fdd3-bb0d-6d80-ccca87e20fb1.jpg,https://rkd.nl/explore/images/13371, ,,,,"man's portrait,bust-length portrait,head to the right,body facing right,facing front,moustache,goatee,floppy ruff,glove/gloves in hand ",en
a3e7b9c8-4a62-e013-ac4e-424413d44406.jpg, Jan van Scorel Dijkstra/Dirkse/Smits 2002 , Portrait of a donor ,Gloves,1535,1533.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/a3e7b9c8-4a62-e013-ac4e-424413d44406.jpg,https://rkd.nl/explore/images/8307, ,,,,"man's portrait,donor portrait,half-length,head to the right,body facing right,facing front,hat with earflap(s),beret,glove/gloves in hand ",en
3b369a43-df8f-0e14-e606-ffdebc27db6c.jpg,possibly Dirck Barendsz. Bron: Joop Nieuwstraten , Portrait of a woman from the Kerckerinck family ,Gloves,1566,1566.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/3b369a43-df8f-0e14-e606-ffdebc27db6c.jpg,https://rkd.nl/explore/images/7397, ,,,,"woman's portrait,knee-length portrait,sitting,head to the left,body facing left,looking away,wing cap,standing collar,glove/gloves in hand,chair ",en
fcaf6603-06ea-aad4-181d-c0a669d08ee9.jpg, Jan de Braij , Portrait of Agatha van der Horn (1603-1680) ,Gloves,1663,1663.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/fcaf6603-06ea-aad4-181d-c0a669d08ee9.jpg,https://rkd.nl/explore/images/11679, ,,,,"woman's portrait,half-length,head to the left,body facing left,sitting,facing front,black cap,fan,glove/gloves in hand,pleated collar (lijstje check) ",en
2fb3f039-dd0f-b87b-2847-6f38b946ff48.jpg, Jan Daemen Cool Bron: R.E.O. Ekkart ," Famiily portrait of Eeuwout Eeuwoutsz. Prins (....-1636), Catharina Keyser (1597-1665) and their children Anna Eeuwoutsdr. Prins (1619-1677), Eeuwout Eeuwoutsz. Prins (1622-1662) en Adriaen Eeuwoutsz. Prins (1625-1668) ",Gloves,1635,1630.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/2fb3f039-dd0f-b87b-2847-6f38b946ff48.jpg,https://rkd.nl/explore/images/11430, ,,,,"group portrait 5 people,family portrait,full-length portrait,facing front,ruff,hat,wing cap,glove/gloves in hand,fan,musket,dog,in a landscape,castle ",en
c002e932-4e0c-58c4-584b-06c837999eef.jpg, Gerard Donck , Portrait of Jacob van der Merckt (1599-1653) ,Gloves,1625,1620.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/c002e932-4e0c-58c4-584b-06c837999eef.jpg,https://rkd.nl/explore/images/10672, ,,,,"man's portrait,half-length,head to the right,body facing right,facing front,floppy ruff,glove/gloves in hand,hat,mantle ",en
06844f46-9755-f97b-73ea-9a3e5f54f6ef.jpg, Hendrick Pot , Portrait of a man ,Gloves,1625,1630.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/06844f46-9755-f97b-73ea-9a3e5f54f6ef.jpg,https://rkd.nl/explore/images/11298, ,,,,"man's portrait,knee-length portrait,head to the left,body facing left,facing front,glove/gloves in hand,hand in front of chest,balding,moustache,goatee,suit (men's),cloak around the waist,lace cuff/cuffs,flat collar with tassels,in a trompe-l'oeil-frame (oval) ",en
1ddda20e-9beb-b555-b2e0-a2c7d0146b81.jpg, Jacob Adriaensz. Backer ," The regents, housefather and housemother of the Nieuwezijds Huiszittenhuis of Amsterdam ",Gloves,1650,1645.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/1ddda20e-9beb-b555-b2e0-a2c7d0146b81.jpg,https://rkd.nl/explore/images/2003, ,,Public Domain,,"regents' portrait,hat,flat collar,glove/gloves in hand,table,document (objectgenre),writing instrument ",en
2f2c948a-2bf1-30cc-15f2-1d9773307a69.jpg, Claes Moeyaert , Portrait of an unknown man ,Gloves,1641,1641.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/2f2c948a-2bf1-30cc-15f2-1d9773307a69.jpg,https://rkd.nl/explore/images/10280, ,,Public Domain,,"man's portrait,three-quarter length,head to the right,body facing right,standing (position),facing front,glove/gloves in hand,flat lace collar,hat ",en
5b70a8f6-5815-b139-3886-a8b301ceee74.jpg, Jan Andrea Lievens , Portrait of Engel de Ruyter (1649-1683) ,Gloves,1668,,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/5b70a8f6-5815-b139-3886-a8b301ceee74.jpg,https://rkd.nl/explore/images/11958, ,,Public Domain,,"man's portrait,knee-length portrait,officer,head to the left,body facing left,standing (position),facing front,long hair (men's hairstyle),glove/gloves in hand,rapier,dog,column (architectural element),sea in the background,ship ",en
b94053c5-9e0c-dd97-642c-4d3dc309e5c2.jpg, Anoniem (Noordelijke Nederlanden (historische regio)) 1570 gedateerd catalogus Oud-Zuilen 1996 , Portrait of Jacob van Serooskerke (1539- ) ,Gloves,1570,1570.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/b94053c5-9e0c-dd97-642c-4d3dc309e5c2.jpg,https://rkd.nl/explore/images/48663, ,,,,"man's portrait,noble,three-quarter length,head to the right,body facing right,standing (position),facing front,short hair (men's hairstyle),goatee,small ruff,standing ruff,trunk-hose,saber,dagger,glove/gloves in hand,hand on side ",en
dee576cc-0f18-1be1-2b5f-4c365f912324.jpg, Anthony van Dyck ," Portrait of Sir Thomas Hanmer, 2nd Baronet (1612-1678) ",Gloves,1638,1637.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/dee576cc-0f18-1be1-2b5f-4c365f912324.jpg,https://rkd.nl/explore/images/48290, ,,,,"man's portrait,three-quarter length,head to the right,body facing left,looking away,medium-length hair (men's hairstyle),moustache,flat collar with tassels,lace,glove/gloves in hand,hand on side ",en
092942ef-7c27-b07b-3ae7-a96944a5b02e.jpg, Anthony van Dyck , Portrait of an unknown man ,Gloves,1626,1632.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/092942ef-7c27-b07b-3ae7-a96944a5b02e.jpg,https://rkd.nl/explore/images/48301, ,,Public Domain,,"man's portrait,half-length,head to the left,body facing left,looking away,medium-length hair (men's hairstyle),moustache,goatee,floppy ruff,glove/gloves in hand ",en
4397ec7a-a7c8-a1e9-4b2b-32f9c623d06e.jpg, Anthony van Dyck ," Portrait of Anne Carr, Lady Russell, Countess of Bedford 1619-1684) ",Gloves,1638,1637.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/4397ec7a-a7c8-a1e9-4b2b-32f9c623d06e.jpg,https://rkd.nl/explore/images/48306, ,,Public Domain,,"woman's portrait,knee-length portrait,body frontal,head frontal,facing front,low neckline with drapery,pearl necklace,glove/gloves in hand,background view,garden urn,drapery (representation) ",en
8f305fc2-090d-287e-5473-964beaf3fd8d.jpg, Pieter de Josselin de Jong , Portrait of Adriaan van der Goes (1581-1663) ,Gloves,19,1875.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/8f305fc2-090d-287e-5473-964beaf3fd8d.jpg,https://rkd.nl/explore/images/51242, ,,,,"man's portrait,three-quarter length,head to the right,body facing right,standing (position),facing front,glove/gloves in hand,moustache,goatee,jerkin,lace ruff,hat,table,table carpet,coats of arms and coat of arms elements ",en
8d3a53bb-b1d9-2abf-81f6-aa8d95545a39.jpg, Anoniem (Noordelijke Nederlanden (historische regio)) ca 1760-1774 , Portrait of an unknown woman ,Gloves,1760,1774.0,drawing,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/8d3a53bb-b1d9-2abf-81f6-aa8d95545a39.jpg,https://rkd.nl/explore/images/51885, ,,,,"woman's portrait,half-length,head to the right,body frontal,sitting,facing front,powdered hair,hair put up,bow (in the hair),low neckline,bow (on clothing),mantle,ermine (type of fur),glove/gloves in hand,chair ",en
d118663f-5198-c513-1b0d-60e81ccb3bd9.jpg,attributed to Cornelis van der Voort , Portrait of Volckert Overlander (1571-1630) ,Gloves,17,1600.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/d118663f-5198-c513-1b0d-60e81ccb3bd9.jpg,https://rkd.nl/explore/images/52166, ,,,,"man's portrait,knee-length portrait,head to the right,body facing right,standing (position),facing front,goatee,hand on side,glove/gloves in hand,ruff 'à la confusion',finger ring,table carpet ",en
c73261df-288b-6cdb-363f-6e2f94d7e2b9.jpg,follower of Nicolaes Maes , Portrait of an unknown man ,Gloves,17,1675.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/c73261df-288b-6cdb-363f-6e2f94d7e2b9.jpg,https://rkd.nl/explore/images/54448, ,,,,"man's portrait,half-length,head to the right,body facing left,facing front,medium-length hair (men's hairstyle),moustache,flat collar,glove/gloves in hand ",en
5b1456a9-34cb-cef7-799c-af698994dd94.jpg,attributed to Willem Key volgens eigenhandige aantekening M.J. Friedländer op reproductie in foto-archief M.J. Friedländer: ' = W. / Key' , Portrait of Jacobus Scharon (....-....) ,Gloves,1530,1568.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/5b1456a9-34cb-cef7-799c-af698994dd94.jpg,https://rkd.nl/explore/images/53917, ,,,,"man's portrait,half-length,head to the left,body facing left,facing front,beret,split beard,glove/gloves in hand ",en
8bcfc4d5-ee0f-fe47-3970-ee606b1b8a8b.jpg, Willem Key Bron: (2017) Koenraad Jonckheere , Portrait of a 24 year old man ,Gloves,1530,1568.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/8bcfc4d5-ee0f-fe47-3970-ee606b1b8a8b.jpg,https://rkd.nl/explore/images/53918, ,,Public Domain,,"man's portrait,half-length,head to the left,body facing left,facing front,beard,hat,glove/gloves in hand ",en
b3561970-f682-0b27-81c8-6d1f7e7d9277.jpg,"attributed to Jan Urbeijns de Salle Wassenbergh 1967, p. 22, no. 2 ", Portrait of Juw (Julius) van Eysinga (1563/1564-1631) ,Gloves,1611,1611.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/b3561970-f682-0b27-81c8-6d1f7e7d9277.jpg,https://rkd.nl/explore/images/13633, ,31A54212,Public Domain,,"man's portrait,three-quarter length,standing (position),head to the right,body facing right,facing front,hand on side,toothpick,family arms,glove/gloves in hand,moustache,beard,ruff 'à la confusion',sword ",en
e3a3f1f9-99a2-ce14-6cc7-2106092a7d61.jpg, Anoniem (Noordelijke Nederlanden (historische regio)) ca 1645-1655 , Portrait of Rensburg van der Goes (...-1655) ,Gloves,1645,1655.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/e3a3f1f9-99a2-ce14-6cc7-2106092a7d61.jpg,https://rkd.nl/explore/images/51555, ,,,,"woman's portrait,half-length,head to the left,body facing left,facing front,sitting,dark hair,chignon with drooping hair,glove/gloves in hand,rabat collar,bow (on clothing),pearl necklace,finger ring,chair,table,table carpet,coats of arms and coat of arms elements ",en
4d877a1e-1fa8-aeef-3869-2956002b27e4.jpg, Anthony van Dyck , Portrait of an unknown man ,Gloves,1617,1618.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/4d877a1e-1fa8-aeef-3869-2956002b27e4.jpg,https://rkd.nl/explore/images/51017, ,,,,"man's portrait,knee-length portrait,large ruff,head to the right,body facing right,standing (position),facing front,short hair (men's hairstyle),moustache,goatee,glove/gloves in hand ",en
8e37a99a-13fd-08f3-11a9-c24b3e91dfab.jpg,attributed to Jan Maurits Quinkhard Middelkoop 2003 , Portrait of Pieter Cornelisz. Hooft (1581-1647) ,Gloves,1703,1772.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/8e37a99a-13fd-08f3-11a9-c24b3e91dfab.jpg,https://rkd.nl/explore/images/25127, ,,,,"man's portrait,knee-length portrait,head to the right,body facing right,standing (position),facing front,goatee,floppy ruff,lace cuff/cuffs,glove/gloves in hand ",en
cc3131cc-ff9d-6abd-ca83-cb74153696a3.jpg, Anoniem (Noordelijke Nederlanden (historische regio)) 1636 gedateerd Bikker/Bruijnen/Wuestman 2007 , Portrait of Adam van Westerwolt (1580-1639) ,Gloves,1636,1636.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/cc3131cc-ff9d-6abd-ca83-cb74153696a3.jpg,https://rkd.nl/explore/images/25164, ,,,,"man's portrait,knee-length portrait,head to the right,body facing right,standing (position),facing front,flat lace collar,bandolier,glove/gloves in hand,rapier,astrolabe,book ",en
d732c6c9-a653-5615-4757-2b47175e9fe6.jpg, Adriaen Cornelisz. Beeldemaker , Regents of the Tailors Guild at Leiden ,Gloves,1672,1672.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/d732c6c9-a653-5615-4757-2b47175e9fe6.jpg,https://rkd.nl/explore/images/25747, ,,Public Domain,,"group portrait 6-10 people,regents' portrait,servant,long hair (men's hairstyle),flat collar with tassels,glove/gloves in hand,hand on shoulder,inkstand,opened book,table carpet,window,background view from inside to outside ",en
429890cc-e676-dd07-e14c-baf44fae3efe.jpg, Caspar Netscher , Portrait of Pieter de Graeff (1638-1707) ,Gloves,1663,1663.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/429890cc-e676-dd07-e14c-baf44fae3efe.jpg,https://rkd.nl/explore/images/39902, ,,Public Domain,,"man's portrait,knee-length portrait,head to the right,body facing right,standing (position),facing front,long hair (men's hairstyle),moustache,flat collar,glove/gloves in hand,column (architectural element),drapery ",en
1bd18530-5a3d-ca06-735c-874a11a07e8c.jpg,attributed to Cornelis Engelsz. Bron: Willem L. van de Watering , Portrait of Floris Gerritsz. van Schoterbosch (....-1618) ,Gloves,1620,1615.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/1bd18530-5a3d-ca06-735c-874a11a07e8c.jpg,https://rkd.nl/explore/images/39141, ,,,,"man's portrait,half-length,head to the right,body facing right,facing front,dark hair,short hair (men's hairstyle),moustache,goatee,glove/gloves in hand,ceremonial robe,fur,ruff,coats of arms and coat of arms elements ",en
1584ddb8-46fb-1935-e867-4030d6b05808.jpg,attributed to Cornelis Engelsz. Bron: Willem L. van de Watering , Portrait of Jan Gerritsz. van Schoterbosch (...-1654) ,Gloves,1620,1620.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/1584ddb8-46fb-1935-e867-4030d6b05808.jpg,https://rkd.nl/explore/images/39143, ,,,,"man's portrait,half-length,head to the right,body facing right,dark hair,short hair (men's hairstyle),moustache,beard,glove/gloves in hand,jerkin,ruff,hat,table,table carpet,coats of arms and coat of arms elements ",en
66cdc997-1e2d-519e-9a57-c9122452afbb.jpg, Antonio Moro , Portrait of Antoine Perrenot de Granvelle (1517-1586) ,Gloves,1549,1549.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/66cdc997-1e2d-519e-9a57-c9122452afbb.jpg,https://rkd.nl/explore/images/40849, ,,,,"man's portrait,three-quarter length,head to the right,body facing right,standing (position),facing front,glove/gloves in hand,beard,flat collar,mantle,book ",en
9c11b1a5-4824-48dd-4c8e-30a2e9be800b.jpg, Antonio Moro , Portyrait of Mary of Habsburg (1528-1603) ,Gloves,1551,1551.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/9c11b1a5-4824-48dd-4c8e-30a2e9be800b.jpg,https://rkd.nl/explore/images/41066, ,,Public Domain,,"woman's portrait,ceremonial portrait,princess,head to the left,body facing left,standing (position),full-length portrait,leaning,glove/gloves in hand,veil,pearl,girdle (belt),jewelry,cross,table,column as background,curtain/drapery background ",en
2981d41a-5d8a-6f16-d4b5-422103296aca.jpg,possibly Anoniem (Groot-Brittannië) 1578 gedateerd , Portrait of Thomas Pead (1539-1614) ,Gloves,1578,1578.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/2981d41a-5d8a-6f16-d4b5-422103296aca.jpg,https://rkd.nl/explore/images/44000, ,,,,"man's portrait,three-quarter length,head to the right,body facing right,standing (position),facing front,glove/gloves in hand,beret,ruff,skull,writing instrument ",en
63cec143-0b35-9a3b-bcb0-aeb019231693.jpg,attributed to Cornelis Engelsz. Bron: Willem L. van de Watering , Portrait of Willem Fransz. van Schoterbosch (....-.....) ,Gloves,1620,1615.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/63cec143-0b35-9a3b-bcb0-aeb019231693.jpg,https://rkd.nl/explore/images/43422, ,,,,"man's portrait,half-length,head to the left,body frontal,facing front,dark hair,short hair (men's hairstyle),moustache,beard,glove/gloves in hand,jerkin,beret,sword,coats of arms and coat of arms elements ",en
7b20505c-0d2a-1312-ff3c-f8ad6db21ab0.jpg, Nicolas de Neufchâtel , Portrait of Hendrik Pilgram (1533-1581) ,Gloves,1561,1561.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/7b20505c-0d2a-1312-ff3c-f8ad6db21ab0.jpg,https://rkd.nl/explore/images/41560, ,,Public Domain,,"man's portrait,full-length portrait,head to the right,body facing right,standing (position),facing front,glove/gloves in hand,beret,small ruff,standing collar,trunk-hose,rapier,tiled floor ",en
c4423d31-d6c0-02fd-70b6-8a0f7440a557.jpg, Nicolas de Neufchâtel , Portrait of Balthazar Dörrer and his second wife Magdalena Bayerin ,Gloves,1561,1561.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/c4423d31-d6c0-02fd-70b6-8a0f7440a557.jpg,https://rkd.nl/explore/images/41583, ,,Public Domain,,"double portrait,wedding portrait,man,woman,three-quarter length,fur collar,glove/gloves in hand,hands on top of each other,finger ring,necklace,chain (links) ",en
5cec202e-a55d-c964-189d-ffb237923caf.jpg, Nicolas de Neufchâtel Peltzer 1926 ," Portrait of a man, possibly Paulus I Behaim (1519-1668) ",Gloves,1561,1561.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/5cec202e-a55d-c964-189d-ffb237923caf.jpg,https://rkd.nl/explore/images/41820, ,,Public Domain,,"man's portrait,three-quarter length,head to the right,body facing right,facing front,glove/gloves in hand,beard,beret,fur collar,small ruff ",en
f71ae777-3c7e-0db8-6faf-d7fef964d711.jpg,attributed to Pieter Pourbus zie bij tentoonstelling , Portrait of a 25-year-old man ,Gloves,1574,1574.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/f71ae777-3c7e-0db8-6faf-d7fef964d711.jpg,https://rkd.nl/explore/images/40943, ,,Public Domain,,"man's portrait,three-quarter length,head to the right,body facing right,beard,ruff,glove/gloves in hand,hand on side ",en
5d589171-f095-f31b-cf12-bd53065ba646.jpg, Antonio Moro , Portrait of Maximillian II of Habsburg (1527-1576) ,Gloves,1550,1550.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/5d589171-f095-f31b-cf12-bd53065ba646.jpg,https://rkd.nl/explore/images/40970, ,,,,"man's portrait,monarch,full-length portrait,head to the right,body facing right,standing (position),facing front,glove/gloves in hand,beret with feather,Order of the Golden Fleece,rapier,table,helmet with plume/plumes ",en
8351b6bc-0ce3-5b26-ffa1-43a51f9cd499.jpg, Nicolaes Eliasz. Pickenoy toeschrijving in eerste instantie van Hofstede de Groot , Portrait of Pieter van Son ,Gloves,1622,1621.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/8351b6bc-0ce3-5b26-ffa1-43a51f9cd499.jpg,https://rkd.nl/explore/images/42420, ,,Public Domain,,"man's portrait,three-quarter length,head to the right,body facing right,standing (position),facing front,hand on side,glove/gloves in hand,large ruff,lace cuff/cuffs,goatee,moustache,balding,coats of arms and coat of arms elements ",en
36a313df-5e54-c29b-5a5c-ce302a986148.jpg, Gerbrand van den Eeckhout , Portrait of an unknown man ,Gloves,1661,1661.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/36a313df-5e54-c29b-5a5c-ce302a986148.jpg,https://rkd.nl/explore/images/38101, ,,,,"man's portrait,knee-length portrait,body facing right,head to the right,facing front,long hair (men's hairstyle),flat collar,hand on side,glove/gloves in hand,table,hat ",en
8dd04fbe-d340-4d8c-516b-a36f9832f794.jpg, Anoniem (Noordelijke Nederlanden (historische regio)) 1636 gedateerd , Portrait of Charles Tevel ,Gloves,1636,1636.0,"painting, decorative wall component",,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/8dd04fbe-d340-4d8c-516b-a36f9832f794.jpg,https://rkd.nl/explore/images/16709, ,,,,"man's portrait,young man,bust-length portrait,head to the right,body facing right,facing front,short hair (men's hairstyle),moustache,flat collar,glove/gloves in hand ",en
b6bf3503-8b2d-aa44-70e1-0932ea97c65f.jpg,attributed to Nicolaes Eliasz. Pickenoy , Portrait of an unknown man ,Gloves,1628,1628.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/b6bf3503-8b2d-aa44-70e1-0932ea97c65f.jpg,https://rkd.nl/explore/images/27642, ,,,,"man's portrait,knee-length portrait,head to the right,body facing right,standing (position),facing front,moustache,goatee,ruff,hand on side,glove/gloves in hand,table carpet ",en
da8f962e-4a0f-3ca2-56f9-9008601c9bd5.jpg, Gerard ter Borch (II) , Portrait of an unknown man ,Gloves,1654,1654.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/da8f962e-4a0f-3ca2-56f9-9008601c9bd5.jpg,https://rkd.nl/explore/images/27644, ,,,,"man's portrait,knee-length portrait,head to the right,body facing right,facing front,hat,moustache,goatee,flat collar with tassels,glove/gloves in hand ",en
3d8da48e-d6b3-b9b6-567d-683f6cb1e9af.jpg,studio of Jan Cornelisz. Vermeyen Horn 1989 , Portrait of Mary of Hungary (1505-1558) ,Gloves,1531,1526.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/3d8da48e-d6b3-b9b6-567d-683f6cb1e9af.jpg,https://rkd.nl/explore/images/29234, ,,Public Domain,,"woman's portrait,half-length,head to the left,body facing left,facing front,mutche,headcloths,glove/gloves in hand ",en
9586c1ba-0b4a-2663-d044-c01f77e80c37.jpg, Anoniem (Noordelijke Nederlanden (historische regio)) ca. 1550 catalogus Den Haag 1992 , Portrait of Roland de Pottere (?-1567) ,Gloves,1550,1548.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/9586c1ba-0b4a-2663-d044-c01f77e80c37.jpg,https://rkd.nl/explore/images/24143, ,,Public Domain,,"man's portrait,half-length,head to the right,body facing right,facing front,beret,moustache,beard,surcoat,fur collar,glove/gloves in hand ",en
b74f2ec8-0058-0633-e5d7-7781f727cf33.jpg,circle of Maarten van Heemskerck , Portrait of Augustijn van Teylingen (1475-1533) ,Gloves,1530,1533.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/b74f2ec8-0058-0633-e5d7-7781f727cf33.jpg,https://rkd.nl/explore/images/24240, ,,,,"man's portrait,half-length,head to the right,body facing right,facing front,hands on top of each other,glove/gloves in hand,beret,surcoat,fur collar,signet ring,family arms ",en
5a4a82e2-7640-a71e-12b9-b83127a38212.jpg, Tibout Regters ," Groepsportret van de overlieden van het Chirurgijnsgilde te Amsterdam, 1758 ",Gloves,1758,1758.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/5a4a82e2-7640-a71e-12b9-b83127a38212.jpg,https://rkd.nl/explore/images/24025, ,,,,"group portrait 6-10 people,regents' portrait,anatomy,hand in vest,glove/gloves in hand,writing (activity),bob wig,tail coat,severed head,book,platter (carrying dish),quill pen,inkstand,teaching ",en
2d6401c6-be0d-b8ae-d2bc-49839a6bf844.jpg,after Jan Cornelisz. Vermeyen cat. Brussel 1984 , Portrait of Jean de Carondelet (1469-1544) ,Gloves,16,1525.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/2d6401c6-be0d-b8ae-d2bc-49839a6bf844.jpg,https://rkd.nl/explore/images/28453, ,,Public Domain,,"man's portrait,bust-length portrait,head to the left,body facing left,facing front,glove/gloves in hand,bonnet,standing collar ",en
8cbe1d74-5d7e-41c5-3261-23743f822fff.jpg, Rembrandt ," Portrait of a man, possibly Jan Harmensz Krul ",Gloves,1633,1633.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/8cbe1d74-5d7e-41c5-3261-23743f822fff.jpg,https://rkd.nl/explore/images/33903, ,,,,"portrait,man's portrait,poet,three-quarter length,head to the right,body facing right,standing (position),moustache,goatee,facing front,floppy ruff,hat,glove/gloves in hand,architectural background ",en
f6562e46-f0b2-0420-172e-c47e6a49f8c5.jpg, Jan Cornelisz. Vermeyen , Portrait of Jean de Carondelet (1469-1544) ,Gloves,1528,1529.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/f6562e46-f0b2-0420-172e-c47e6a49f8c5.jpg,https://rkd.nl/explore/images/30394, ,,Public Domain,,"man's portrait,three-quarter length,head to the left,body facing left,sitting,facing front,hand gesture,glove/gloves in hand,bonnet,fur collar ",en
e88094c0-75d5-a27c-a480-65c14e84177d.jpg,"studio of Bartholomäus Bruyn (I) according to Kotková 2007, nr. 5 ", Portrait of a man ,Gloves,1508,1555.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/e88094c0-75d5-a27c-a480-65c14e84177d.jpg,https://rkd.nl/explore/images/288478, ,,Public Domain,,"portrait,man's portrait,half-length,body facing right,head to the right,table,glove/gloves in hand,letter in the hand,goatee,beret,flat collar,mantle ",en
0d28ed11-5c9b-1347-21a5-17a80a54d5b5.jpg, Dirck Dircksz. Santvoort , Portrait of a man ,Gloves,1640,1640.0,painting,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/0d28ed11-5c9b-1347-21a5-17a80a54d5b5.jpg,https://rkd.nl/explore/images/288503, ,,Public Domain,,"man's portrait,knee-length portrait,standing (position),head to the right,facing front,body facing right,medium-length hair (men's hairstyle),curly hair,hat,flat shoulder collar,wristband,lace,acorn tassels,glove/gloves in hand ",en
